,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2022-10-24 04:30:00-04:00,1651.300048828125,1651.5,1648.4000244140625,1651.0,3640.0,0.0,0.0,
2022-10-24 04:45:00-04:00,1650.800048828125,1652.300048828125,1650.0,1652.0,1798.0,0.0,0.0,
2022-10-24 05:00:00-04:00,1651.9000244140625,1654.199951171875,1651.199951171875,1653.4000244140625,2567.0,0.0,0.0,
2022-10-24 05:15:00-04:00,1653.300048828125,1653.300048828125,1649.5999755859375,1649.9000244140625,2048.0,0.0,0.0,
2022-10-24 05:30:00-04:00,1649.699951171875,1652.199951171875,1649.5999755859375,1651.199951171875,1989.0,0.0,0.0,
2022-10-24 05:45:00-04:00,1651.199951171875,1654.0999755859375,1650.699951171875,1653.699951171875,1161.0,0.0,0.0,
2022-10-24 06:00:00-04:00,1653.800048828125,1654.300048828125,1652.300048828125,1653.0,1204.0,0.0,0.0,
2022-10-24 06:15:00-04:00,1653.0,1654.800048828125,1652.9000244140625,1653.4000244140625,1405.0,0.0,0.0,
2022-10-24 06:30:00-04:00,1653.4000244140625,1654.199951171875,1652.0999755859375,1652.5,828.0,0.0,0.0,
2022-10-24 06:45:00-04:00,1652.5,1653.4000244140625,1651.0999755859375,1653.300048828125,1068.0,0.0,0.0,
2022-10-24 07:00:00-04:00,1653.300048828125,1654.5,1652.0,1652.199951171875,1961.0,0.0,0.0,
2022-10-24 07:15:00-04:00,1652.199951171875,1653.5999755859375,1651.5999755859375,1653.300048828125,897.0,0.0,0.0,
2022-10-24 07:30:00-04:00,1653.4000244140625,1653.9000244140625,1652.0,1653.5999755859375,1211.0,0.0,0.0,
2022-10-24 07:45:00-04:00,1653.5999755859375,1656.9000244140625,1652.9000244140625,1654.5,3153.0,0.0,0.0,
2022-10-24 08:00:00-04:00,1654.5,1655.5999755859375,1652.4000244140625,1654.199951171875,2429.0,0.0,0.0,
2022-10-24 08:15:00-04:00,1654.0999755859375,1654.199951171875,1651.0999755859375,1653.699951171875,3480.0,0.0,0.0,
2022-10-24 08:30:00-04:00,1653.5999755859375,1656.0,1651.9000244140625,1654.699951171875,2750.0,0.0,0.0,
2022-10-24 08:45:00-04:00,1654.5999755859375,1655.300048828125,1652.300048828125,1653.5999755859375,1997.0,0.0,0.0,
2022-10-24 09:00:00-04:00,1653.5999755859375,1653.699951171875,1651.300048828125,1652.4000244140625,2480.0,0.0,0.0,
2022-10-24 09:15:00-04:00,1652.300048828125,1653.4000244140625,1651.0999755859375,1652.300048828125,2425.0,0.0,0.0,
2022-10-24 09:30:00-04:00,1652.300048828125,1652.9000244140625,1648.4000244140625,1649.5999755859375,5914.0,0.0,0.0,
2022-10-24 09:45:00-04:00,1649.699951171875,1658.800048828125,1649.699951171875,1655.699951171875,10297.0,0.0,0.0,
2022-10-24 10:00:00-04:00,1655.5999755859375,1656.0999755859375,1650.800048828125,1653.800048828125,6072.0,0.0,0.0,
2022-10-24 10:15:00-04:00,1653.800048828125,1653.9000244140625,1648.0,1651.699951171875,6812.0,0.0,0.0,
2022-10-24 10:30:00-04:00,1651.800048828125,1654.800048828125,1651.0,1652.300048828125,4596.0,0.0,0.0,
2022-10-24 10:45:00-04:00,1652.199951171875,1653.0,1650.0999755859375,1652.4000244140625,3423.0,0.0,0.0,
2022-10-24 11:00:00-04:00,1652.4000244140625,1652.4000244140625,1650.199951171875,1652.0,2751.0,0.0,0.0,
2022-10-24 11:15:00-04:00,1652.0,1653.800048828125,1651.199951171875,1652.9000244140625,3796.0,0.0,0.0,
2022-10-24 11:30:00-04:00,1653.0,1654.199951171875,1652.4000244140625,1652.5,2182.0,0.0,0.0,
2022-10-24 11:45:00-04:00,1652.5999755859375,1656.4000244140625,1651.699951171875,1656.199951171875,3531.0,0.0,0.0,
2022-10-24 12:00:00-04:00,1656.0999755859375,1656.800048828125,1655.300048828125,1656.4000244140625,2363.0,0.0,0.0,
2022-10-24 12:15:00-04:00,1656.4000244140625,1657.0,1655.0,1655.4000244140625,1657.0,0.0,0.0,
2022-10-24 12:30:00-04:00,1655.4000244140625,1656.0,1653.9000244140625,1654.9000244140625,1640.0,0.0,0.0,
2022-10-24 12:45:00-04:00,1654.800048828125,1655.9000244140625,1654.4000244140625,1654.9000244140625,1120.0,0.0,0.0,
2022-10-24 13:00:00-04:00,1654.9000244140625,1655.0999755859375,1654.300048828125,1654.5,1006.0,0.0,0.0,
2022-10-24 13:15:00-04:00,1654.4000244140625,1654.800048828125,1653.5999755859375,1653.9000244140625,2167.0,0.0,0.0,
2022-10-24 13:30:00-04:00,1654.0,1654.9000244140625,1653.4000244140625,1654.4000244140625,1153.0,0.0,0.0,
2022-10-24 13:45:00-04:00,1654.300048828125,1654.5999755859375,1653.5999755859375,1653.800048828125,756.0,0.0,0.0,
2022-10-24 14:00:00-04:00,1653.800048828125,1654.699951171875,1653.0,1653.4000244140625,1114.0,0.0,0.0,
2022-10-24 14:15:00-04:00,1653.4000244140625,1653.5,1652.4000244140625,1652.699951171875,1137.0,0.0,0.0,
2022-10-24 14:30:00-04:00,1652.699951171875,1653.9000244140625,1652.199951171875,1653.699951171875,653.0,0.0,0.0,
2022-10-24 14:45:00-04:00,1653.5999755859375,1655.4000244140625,1653.300048828125,1655.4000244140625,962.0,0.0,0.0,
2022-10-24 15:00:00-04:00,1655.4000244140625,1656.5999755859375,1655.0,1656.0999755859375,835.0,0.0,0.0,
2022-10-24 15:15:00-04:00,1656.0999755859375,1656.300048828125,1654.5999755859375,1654.699951171875,674.0,0.0,0.0,
2022-10-24 15:30:00-04:00,1654.699951171875,1655.0,1653.800048828125,1653.800048828125,433.0,0.0,0.0,
2022-10-24 15:45:00-04:00,1653.800048828125,1655.0,1653.5999755859375,1654.699951171875,2422.0,0.0,0.0,
2022-10-24 16:00:00-04:00,1654.699951171875,1654.800048828125,1653.5999755859375,1653.5999755859375,355.0,0.0,0.0,
2022-10-24 16:15:00-04:00,1653.5999755859375,1653.9000244140625,1653.4000244140625,1653.9000244140625,215.0,0.0,0.0,
2022-10-24 16:30:00-04:00,1653.9000244140625,1654.5,1653.5,1654.5,133.0,0.0,0.0,
2022-10-24 16:45:00-04:00,1654.5,1654.699951171875,1653.800048828125,1654.0999755859375,390.0,0.0,0.0,
2022-10-24 18:00:00-04:00,1654.5,1655.5,1654.0999755859375,1655.199951171875,210.0,0.0,0.0,
2022-10-24 18:15:00-04:00,1655.199951171875,1655.9000244140625,1655.0,1655.800048828125,209.0,0.0,0.0,
2022-10-24 18:30:00-04:00,1655.800048828125,1655.800048828125,1655.0,1655.5,308.0,0.0,0.0,
2022-10-24 18:45:00-04:00,1655.5999755859375,1656.5,1655.5999755859375,1656.4000244140625,291.0,0.0,0.0,
2022-10-24 19:00:00-04:00,1656.199951171875,1657.199951171875,1655.9000244140625,1656.800048828125,292.0,0.0,0.0,
2022-10-24 19:15:00-04:00,1656.9000244140625,1657.0999755859375,1656.0999755859375,1656.199951171875,1371.0,0.0,0.0,
2022-10-24 19:30:00-04:00,1656.199951171875,1656.800048828125,1655.9000244140625,1656.4000244140625,385.0,0.0,0.0,
2022-10-24 19:45:00-04:00,1656.300048828125,1656.5999755859375,1655.800048828125,1656.199951171875,321.0,0.0,0.0,
2022-10-24 20:00:00-04:00,1656.199951171875,1657.800048828125,1655.0999755859375,1656.5999755859375,836.0,0.0,0.0,
2022-10-24 20:15:00-04:00,1656.5999755859375,1658.0999755859375,1656.4000244140625,1657.4000244140625,529.0,0.0,0.0,
2022-10-24 20:30:00-04:00,1657.4000244140625,1658.4000244140625,1657.199951171875,1657.699951171875,497.0,0.0,0.0,
2022-10-24 20:45:00-04:00,1657.9000244140625,1658.199951171875,1656.699951171875,1657.800048828125,304.0,0.0,0.0,
2022-10-24 21:00:00-04:00,1657.800048828125,1659.0999755859375,1657.0,1657.0999755859375,1020.0,0.0,0.0,
2022-10-24 21:15:00-04:00,1657.0,1657.0,1653.199951171875,1654.300048828125,2050.0,0.0,0.0,
2022-10-24 21:30:00-04:00,1654.300048828125,1654.800048828125,1653.199951171875,1654.800048828125,769.0,0.0,0.0,
2022-10-24 21:45:00-04:00,1654.9000244140625,1655.300048828125,1654.199951171875,1654.5,487.0,0.0,0.0,
2022-10-24 22:00:00-04:00,1654.5,1654.800048828125,1653.699951171875,1653.9000244140625,455.0,0.0,0.0,
2022-10-24 22:15:00-04:00,1653.9000244140625,1654.0,1652.4000244140625,1652.800048828125,555.0,0.0,0.0,
2022-10-24 22:30:00-04:00,1652.800048828125,1653.5,1651.4000244140625,1653.0,782.0,0.0,0.0,
2022-10-24 22:45:00-04:00,1653.0999755859375,1653.9000244140625,1653.0,1653.5999755859375,590.0,0.0,0.0,
2022-10-24 23:00:00-04:00,1653.699951171875,1654.199951171875,1653.0,1653.300048828125,430.0,0.0,0.0,
2022-10-24 23:15:00-04:00,1653.300048828125,1656.0,1653.300048828125,1655.800048828125,994.0,0.0,0.0,
2022-10-24 23:30:00-04:00,1655.800048828125,1656.699951171875,1655.5999755859375,1656.199951171875,437.0,0.0,0.0,
2022-10-24 23:45:00-04:00,1656.199951171875,1656.699951171875,1655.699951171875,1656.0,465.0,0.0,0.0,
2022-10-25 00:00:00-04:00,1655.800048828125,1656.5,1655.5999755859375,1656.4000244140625,309.0,0.0,0.0,
2022-10-25 00:15:00-04:00,1656.5,1656.5,1655.4000244140625,1655.9000244140625,269.0,0.0,0.0,
2022-10-25 00:30:00-04:00,1655.9000244140625,1656.4000244140625,1655.0,1655.199951171875,257.0,0.0,0.0,
2022-10-25 00:45:00-04:00,1655.199951171875,1655.199951171875,1654.199951171875,1654.5,240.0,0.0,0.0,
2022-10-25 01:00:00-04:00,1654.4000244140625,1654.800048828125,1652.5,1652.800048828125,631.0,0.0,0.0,
2022-10-25 01:15:00-04:00,1652.699951171875,1653.300048828125,1652.5,1652.5999755859375,378.0,0.0,0.0,
2022-10-25 01:30:00-04:00,1652.5999755859375,1653.300048828125,1652.4000244140625,1652.699951171875,411.0,0.0,0.0,
2022-10-25 01:45:00-04:00,1652.699951171875,1653.0,1651.5999755859375,1652.4000244140625,496.0,0.0,0.0,
2022-10-25 02:00:00-04:00,1652.300048828125,1654.0,1652.0999755859375,1653.4000244140625,975.0,0.0,0.0,
2022-10-25 02:15:00-04:00,1653.300048828125,1655.5999755859375,1653.300048828125,1655.5,846.0,0.0,0.0,
2022-10-25 02:30:00-04:00,1655.699951171875,1656.0,1654.5,1654.699951171875,854.0,0.0,0.0,
2022-10-25 02:45:00-04:00,1654.699951171875,1655.300048828125,1653.4000244140625,1654.4000244140625,1006.0,0.0,0.0,
2022-10-25 03:00:00-04:00,1654.5,1655.199951171875,1652.0999755859375,1652.300048828125,1424.0,0.0,0.0,
2022-10-25 03:15:00-04:00,1652.300048828125,1653.9000244140625,1650.4000244140625,1650.699951171875,1835.0,0.0,0.0,
2022-10-25 03:30:00-04:00,1650.800048828125,1651.300048828125,1648.9000244140625,1649.0999755859375,1516.0,0.0,0.0,
2022-10-25 03:45:00-04:00,1649.0,1650.5999755859375,1648.5999755859375,1649.4000244140625,1258.0,0.0,0.0,
2022-10-25 04:00:00-04:00,1649.4000244140625,1652.4000244140625,1649.199951171875,1651.9000244140625,1856.0,0.0,0.0,
2022-10-25 04:15:00-04:00,1651.800048828125,1651.800048828125,1649.5999755859375,1649.9000244140625,801.0,0.0,0.0,
2022-10-25 04:30:00-04:00,1649.9000244140625,1651.199951171875,1649.300048828125,1650.0,829.0,0.0,0.0,
2022-10-25 04:45:00-04:00,1650.0999755859375,1650.0999755859375,1646.4000244140625,1647.9000244140625,2805.0,0.0,0.0,
2022-10-25 05:00:00-04:00,1648.0,1648.199951171875,1646.800048828125,1647.0,1116.0,0.0,0.0,
2022-10-25 05:15:00-04:00,1646.9000244140625,1648.4000244140625,1646.199951171875,1647.0,1218.0,0.0,0.0,
2022-10-25 05:30:00-04:00,1646.9000244140625,1647.5,1645.4000244140625,1646.0,2327.0,0.0,0.0,
2022-10-25 05:45:00-04:00,1645.800048828125,1645.9000244140625,1641.4000244140625,1643.9000244140625,3796.0,0.0,0.0,
2022-10-25 06:00:00-04:00,1643.9000244140625,1645.4000244140625,1642.9000244140625,1643.300048828125,2210.0,0.0,0.0,
2022-10-25 06:15:00-04:00,1643.199951171875,1644.300048828125,1641.199951171875,1643.800048828125,1708.0,0.0,0.0,
2022-10-25 06:30:00-04:00,1643.9000244140625,1644.5999755859375,1642.699951171875,1644.4000244140625,1257.0,0.0,0.0,
2022-10-25 06:45:00-04:00,1644.300048828125,1646.199951171875,1644.0999755859375,1645.800048828125,1687.0,0.0,0.0,
2022-10-25 07:00:00-04:00,1645.9000244140625,1646.0999755859375,1643.5999755859375,1644.699951171875,835.0,0.0,0.0,
2022-10-25 07:15:00-04:00,1644.800048828125,1647.9000244140625,1644.699951171875,1647.9000244140625,1130.0,0.0,0.0,
2022-10-25 07:30:00-04:00,1647.699951171875,1650.0999755859375,1646.5999755859375,1649.0,3875.0,0.0,0.0,
2022-10-25 07:45:00-04:00,1648.9000244140625,1649.199951171875,1647.699951171875,1647.9000244140625,1117.0,0.0,0.0,
2022-10-25 08:00:00-04:00,1647.9000244140625,1648.5999755859375,1646.4000244140625,1648.5999755859375,2142.0,0.0,0.0,
2022-10-25 08:15:00-04:00,1648.5,1649.0999755859375,1644.9000244140625,1645.300048828125,3023.0,0.0,0.0,
2022-10-25 08:30:00-04:00,1645.300048828125,1645.5999755859375,1642.9000244140625,1645.199951171875,5270.0,0.0,0.0,
2022-10-25 08:45:00-04:00,1645.199951171875,1646.5,1644.5,1646.300048828125,2591.0,0.0,0.0,
2022-10-25 09:00:00-04:00,1646.300048828125,1650.800048828125,1646.199951171875,1650.4000244140625,4366.0,0.0,0.0,
2022-10-25 09:15:00-04:00,1650.5,1659.5,1650.0999755859375,1657.5999755859375,10577.0,0.0,0.0,
2022-10-25 09:30:00-04:00,1657.5999755859375,1662.0999755859375,1657.0999755859375,1661.199951171875,10616.0,0.0,0.0,
2022-10-25 09:45:00-04:00,1661.300048828125,1665.0999755859375,1661.199951171875,1663.800048828125,7547.0,0.0,0.0,
2022-10-25 10:00:00-04:00,1663.800048828125,1666.800048828125,1661.4000244140625,1663.5,13349.0,0.0,0.0,
2022-10-25 10:15:00-04:00,1663.4000244140625,1664.9000244140625,1658.199951171875,1661.0999755859375,7213.0,0.0,0.0,
2022-10-25 10:30:00-04:00,1661.0999755859375,1661.5,1658.9000244140625,1660.9000244140625,3861.0,0.0,0.0,
2022-10-25 10:45:00-04:00,1660.9000244140625,1662.0999755859375,1659.0999755859375,1659.699951171875,5129.0,0.0,0.0,
2022-10-25 11:00:00-04:00,1659.699951171875,1661.300048828125,1658.800048828125,1659.699951171875,3837.0,0.0,0.0,
2022-10-25 11:15:00-04:00,1659.800048828125,1661.5999755859375,1659.4000244140625,1661.300048828125,3885.0,0.0,0.0,
2022-10-25 11:30:00-04:00,1661.199951171875,1662.5,1660.0,1661.0,2748.0,0.0,0.0,
2022-10-25 11:45:00-04:00,1660.9000244140625,1662.0,1659.800048828125,1660.199951171875,1731.0,0.0,0.0,
2022-10-25 12:00:00-04:00,1660.199951171875,1661.4000244140625,1659.5,1661.0999755859375,1978.0,0.0,0.0,
2022-10-25 12:15:00-04:00,1661.0999755859375,1661.4000244140625,1659.5,1659.699951171875,1364.0,0.0,0.0,
2022-10-25 12:30:00-04:00,1659.699951171875,1661.0999755859375,1658.800048828125,1658.800048828125,2162.0,0.0,0.0,
2022-10-25 12:45:00-04:00,1658.9000244140625,1659.0,1656.199951171875,1657.4000244140625,2814.0,0.0,0.0,
2022-10-25 13:00:00-04:00,1657.199951171875,1658.5,1656.5,1657.4000244140625,2713.0,0.0,0.0,
2022-10-25 13:15:00-04:00,1657.4000244140625,1659.4000244140625,1656.800048828125,1657.5999755859375,7645.0,0.0,0.0,
2022-10-25 13:30:00-04:00,1657.5,1658.9000244140625,1657.5,1658.5999755859375,5011.0,0.0,0.0,
2022-10-25 13:45:00-04:00,1658.5,1660.199951171875,1658.4000244140625,1659.800048828125,3001.0,0.0,0.0,
2022-10-25 14:00:00-04:00,1659.800048828125,1661.4000244140625,1659.5999755859375,1660.5999755859375,993.0,0.0,0.0,
2022-10-25 14:15:00-04:00,1660.5,1661.5,1660.300048828125,1661.4000244140625,649.0,0.0,0.0,
2022-10-25 14:30:00-04:00,1661.4000244140625,1661.5,1659.0,1659.0999755859375,950.0,0.0,0.0,
2022-10-25 14:45:00-04:00,1659.0999755859375,1659.0999755859375,1658.0,1658.199951171875,910.0,0.0,0.0,
2022-10-25 15:00:00-04:00,1658.0999755859375,1658.699951171875,1657.800048828125,1658.5,765.0,0.0,0.0,
2022-10-25 15:15:00-04:00,1658.5999755859375,1658.9000244140625,1657.800048828125,1657.9000244140625,691.0,0.0,0.0,
2022-10-25 15:30:00-04:00,1658.0,1658.4000244140625,1657.0999755859375,1657.800048828125,806.0,0.0,0.0,
2022-10-25 15:45:00-04:00,1657.699951171875,1658.4000244140625,1657.699951171875,1658.300048828125,830.0,0.0,0.0,
2022-10-25 16:00:00-04:00,1658.300048828125,1658.4000244140625,1657.4000244140625,1657.9000244140625,532.0,0.0,0.0,
2022-10-25 16:15:00-04:00,1658.0,1658.199951171875,1657.0,1657.300048828125,382.0,0.0,0.0,
2022-10-25 16:30:00-04:00,1657.300048828125,1657.4000244140625,1656.800048828125,1657.199951171875,264.0,0.0,0.0,
2022-10-25 16:45:00-04:00,1657.199951171875,1657.5999755859375,1657.0,1657.4000244140625,279.0,0.0,0.0,
2022-10-25 18:00:00-04:00,1657.699951171875,1657.699951171875,1655.4000244140625,1656.9000244140625,380.0,0.0,0.0,
2022-10-25 18:15:00-04:00,1656.9000244140625,1657.300048828125,1655.5999755859375,1655.9000244140625,495.0,0.0,0.0,
2022-10-25 18:30:00-04:00,1655.9000244140625,1657.0,1655.699951171875,1655.9000244140625,344.0,0.0,0.0,
2022-10-25 18:45:00-04:00,1655.9000244140625,1656.800048828125,1655.9000244140625,1656.5999755859375,262.0,0.0,0.0,
2022-10-25 19:00:00-04:00,1656.5,1656.5,1655.300048828125,1655.800048828125,479.0,0.0,0.0,
2022-10-25 19:15:00-04:00,1655.9000244140625,1656.0,1655.4000244140625,1655.4000244140625,94.0,0.0,0.0,
2022-10-25 19:30:00-04:00,1655.5,1656.4000244140625,1655.5,1655.800048828125,156.0,0.0,0.0,
2022-10-25 19:45:00-04:00,1655.800048828125,1657.0999755859375,1655.800048828125,1657.0,496.0,0.0,0.0,
2022-10-25 20:00:00-04:00,1657.0999755859375,1658.199951171875,1655.0999755859375,1655.4000244140625,2049.0,0.0,0.0,
2022-10-25 20:15:00-04:00,1655.5,1655.800048828125,1654.5,1655.699951171875,2205.0,0.0,0.0,
2022-10-25 20:30:00-04:00,1655.800048828125,1656.199951171875,1654.800048828125,1655.0999755859375,745.0,0.0,0.0,
2022-10-25 20:45:00-04:00,1655.199951171875,1655.199951171875,1653.800048828125,1654.5,713.0,0.0,0.0,
2022-10-25 21:00:00-04:00,1654.5,1656.0999755859375,1654.0,1655.9000244140625,1075.0,0.0,0.0,
2022-10-25 21:15:00-04:00,1656.0,1658.199951171875,1655.699951171875,1656.300048828125,1746.0,0.0,0.0,
2022-10-25 21:30:00-04:00,1656.199951171875,1658.699951171875,1656.199951171875,1657.699951171875,647.0,0.0,0.0,
2022-10-25 21:45:00-04:00,1657.5999755859375,1658.300048828125,1656.5999755859375,1657.0,427.0,0.0,0.0,
2022-10-25 22:00:00-04:00,1656.9000244140625,1658.199951171875,1656.5999755859375,1658.0999755859375,385.0,0.0,0.0,
2022-10-25 22:15:00-04:00,1658.0999755859375,1658.5999755859375,1657.5999755859375,1658.5999755859375,281.0,0.0,0.0,
2022-10-25 22:30:00-04:00,1658.699951171875,1659.9000244140625,1658.5999755859375,1659.800048828125,617.0,0.0,0.0,
2022-10-25 22:45:00-04:00,1659.800048828125,1660.699951171875,1659.4000244140625,1660.5,824.0,0.0,0.0,
2022-10-25 23:00:00-04:00,1660.5999755859375,1661.0,1659.5,1660.300048828125,591.0,0.0,0.0,
2022-10-25 23:15:00-04:00,1660.199951171875,1661.9000244140625,1659.699951171875,1661.699951171875,565.0,0.0,0.0,
2022-10-25 23:30:00-04:00,1661.5999755859375,1661.699951171875,1660.300048828125,1660.9000244140625,313.0,0.0,0.0,
2022-10-25 23:45:00-04:00,1660.800048828125,1661.800048828125,1660.699951171875,1661.5,499.0,0.0,0.0,
2022-10-26 00:00:00-04:00,1661.4000244140625,1661.699951171875,1660.699951171875,1660.800048828125,432.0,0.0,0.0,
2022-10-26 00:15:00-04:00,1660.800048828125,1661.199951171875,1660.0999755859375,1661.199951171875,536.0,0.0,0.0,
2022-10-26 00:30:00-04:00,1661.0999755859375,1661.5,1660.699951171875,1660.699951171875,193.0,0.0,0.0,
2022-10-26 00:45:00-04:00,1660.699951171875,1660.800048828125,1659.699951171875,1660.0999755859375,227.0,0.0,0.0,
2022-10-26 01:00:00-04:00,1660.0,1660.699951171875,1659.4000244140625,1659.5,511.0,0.0,0.0,
2022-10-26 01:15:00-04:00,1659.4000244140625,1661.199951171875,1659.4000244140625,1661.199951171875,231.0,0.0,0.0,
2022-10-26 01:30:00-04:00,1661.300048828125,1664.5,1660.699951171875,1664.4000244140625,1559.0,0.0,0.0,
2022-10-26 01:45:00-04:00,1664.300048828125,1664.5999755859375,1662.5,1663.0,857.0,0.0,0.0,
2022-10-26 02:00:00-04:00,1663.0,1667.699951171875,1662.0999755859375,1667.0,3020.0,0.0,0.0,
2022-10-26 02:15:00-04:00,1666.9000244140625,1668.300048828125,1666.4000244140625,1666.9000244140625,2278.0,0.0,0.0,
2022-10-26 02:30:00-04:00,1666.9000244140625,1668.199951171875,1666.0999755859375,1667.9000244140625,1060.0,0.0,0.0,
2022-10-26 02:45:00-04:00,1667.699951171875,1669.5999755859375,1667.199951171875,1669.300048828125,1620.0,0.0,0.0,
2022-10-26 03:00:00-04:00,1669.4000244140625,1672.199951171875,1669.0999755859375,1670.199951171875,3782.0,0.0,0.0,
2022-10-26 03:15:00-04:00,1670.300048828125,1672.5,1669.0,1672.199951171875,4222.0,0.0,0.0,
2022-10-26 03:30:00-04:00,1672.4000244140625,1674.800048828125,1672.0,1674.4000244140625,2682.0,0.0,0.0,
2022-10-26 03:45:00-04:00,1674.4000244140625,1676.199951171875,1673.4000244140625,1675.4000244140625,4885.0,0.0,0.0,
2022-10-26 04:00:00-04:00,1675.5999755859375,1678.0,1674.300048828125,1674.9000244140625,5134.0,0.0,0.0,
